# t [orb]   torque   torque_smoothing   torque_M2
3.03032e+02   -2.07377e-06   -1.35189e-07   1.08885e-03
3.03040e+02   -2.07376e-06   -1.58885e-07   1.07108e-03
3.03048e+02   -2.07376e-06   -1.56040e-07   1.05129e-03
3.03056e+02   -2.07375e-06   -1.26434e-07   1.02796e-03
3.03064e+02   -2.07375e-06   -1.34453e-07   1.00291e-03
3.03072e+02   -2.07375e-06   -1.26958e-07   9.74228e-04
3.03080e+02   -2.07375e-06   -1.36110e-07   9.44466e-04
3.03088e+02   -2.07375e-06   -1.28339e-07   9.10911e-04
3.03096e+02   -2.07374e-06   -1.50650e-07   8.76418e-04
3.03104e+02   -2.07374e-06   -1.22932e-07   8.38117e-04
3.03112e+02   -2.07374e-06   -1.18007e-07   7.99343e-04
3.03120e+02   -2.07374e-06   -1.32756e-07   7.58741e-04
3.03128e+02   -2.07374e-06   -1.14692e-07   7.14391e-04
3.03136e+02   -2.07375e-06   -1.45541e-07   6.69997e-04
3.03144e+02   -2.07375e-06   -1.40697e-07   6.21893e-04
3.03152e+02   -2.07376e-06   -1.49200e-07   5.74381e-04
3.03160e+02   -2.07376e-06   -1.27523e-07   5.23437e-04
3.03168e+02   -2.07377e-06   -1.41152e-07   4.73146e-04
3.03176e+02   -2.07377e-06   -1.35319e-07   4.19467e-04
3.03184e+02   -2.07378e-06   -1.54908e-07   3.66776e-04
3.03192e+02   -2.07379e-06   -1.28212e-07   3.11266e-04
3.03200e+02   -2.07380e-06   -1.62230e-07   2.57157e-04
3.03208e+02   -2.07380e-06   -1.43907e-07   2.02355e-04
3.03216e+02   -2.07380e-06   -1.19485e-07   1.44620e-04
3.03224e+02   -2.07381e-06   -1.42908e-07   8.87322e-05
3.03232e+02   -2.07381e-06   -1.42749e-07   3.06997e-05
3.03240e+02   -2.07382e-06   -1.54369e-07   -2.51961e-05
3.03248e+02   -2.07382e-06   -1.26271e-07   -8.34022e-05
3.03256e+02   -2.07383e-06   -1.70073e-07   -1.39204e-04
3.03264e+02   -2.07383e-06   -1.32457e-07   -1.96939e-04
3.03272e+02   -2.07383e-06   -1.43963e-07   -2.51686e-04
3.03280e+02   -2.07384e-06   -1.35416e-07   -3.08138e-04
3.03288e+02   -2.07385e-06   -1.36788e-07   -3.61580e-04
3.03296e+02   -2.07385e-06   -9.88663e-08   -4.14318e-04
3.03304e+02   -2.07386e-06   -1.58968e-07   -4.68036e-04
3.03312e+02   -2.07386e-06   -1.15703e-07   -5.18294e-04
3.03320e+02   -2.07387e-06   -1.18761e-07   -5.69401e-04
3.03328e+02   -2.07387e-06   -1.17133e-07   -6.17106e-04
3.03336e+02   -2.07387e-06   -1.41144e-07   -6.65230e-04
3.03344e+02   -2.07388e-06   -1.32245e-07   -7.09705e-04
3.03352e+02   -2.07388e-06   -1.29858e-07   -7.54185e-04
3.03360e+02   -2.07388e-06   -1.49818e-07   -7.95054e-04
3.03368e+02   -2.07388e-06   -1.57785e-07   -8.35575e-04
3.03376e+02   -2.07388e-06   -1.43622e-07   -8.72557e-04
3.03384e+02   -2.07388e-06   -1.44915e-07   -9.07213e-04
3.03392e+02   -2.07388e-06   -1.17373e-07   -9.40974e-04
3.03400e+02   -2.07389e-06   -1.45336e-07   -9.71095e-04
3.03408e+02   -2.07389e-06   -1.36516e-07   -1.00003e-03
3.03416e+02   -2.07389e-06   -1.28489e-07   -1.02540e-03
3.03424e+02   -2.07389e-06   -1.25196e-07   -1.04897e-03
3.03432e+02   -2.07389e-06   -1.38908e-07   -1.06903e-03
3.03440e+02   -2.07388e-06   -1.41673e-07   -1.08719e-03
3.03448e+02   -2.07388e-06   -1.52336e-07   -1.10198e-03
3.03456e+02   -2.07388e-06   -1.19318e-07   -1.11454e-03
3.03464e+02   -2.07387e-06   -1.50402e-07   -1.12375e-03
3.03472e+02   -2.07386e-06   -1.41755e-07   -1.13025e-03
3.03480e+02   -2.07386e-06   -1.50054e-07   -1.13411e-03
3.03488e+02   -2.07385e-06   -1.45380e-07   -1.13501e-03
3.03496e+02   -2.07385e-06   -1.54549e-07   -1.13301e-03
3.03504e+02   -2.07384e-06   -1.55596e-07   -1.12823e-03
3.03512e+02   -2.07384e-06   -1.19512e-07   -1.12034e-03
3.03520e+02   -2.07384e-06   -1.53591e-07   -1.11001e-03
3.03528e+02   -2.07383e-06   -1.54496e-07   -1.09638e-03
3.03536e+02   -2.07383e-06   -1.24268e-07   -1.08058e-03
3.03544e+02   -2.07383e-06   -1.35087e-07   -1.06125e-03
3.03552e+02   -2.07382e-06   -1.50207e-07   -1.04009e-03
3.03560e+02   -2.07382e-06   -1.20091e-07   -1.01643e-03
3.03568e+02   -2.07381e-06   -1.17406e-07   -9.89200e-04
3.03576e+02   -2.07381e-06   -1.46275e-07   -9.60520e-04
3.03584e+02   -2.07380e-06   -1.29581e-07   -9.28115e-04
3.03592e+02   -2.07380e-06   -1.57945e-07   -8.94747e-04
3.03600e+02   -2.07380e-06   -1.57386e-07   -8.57763e-04
3.03608e+02   -2.07380e-06   -1.38194e-07   -8.20127e-04
3.03616e+02   -2.07381e-06   -1.28435e-07   -7.78662e-04
3.03624e+02   -2.07382e-06   -1.41125e-07   -7.36915e-04
3.03632e+02   -2.07382e-06   -1.27184e-07   -6.91580e-04
3.03640e+02   -2.07383e-06   -1.23117e-07   -6.46443e-04
3.03648e+02   -2.07384e-06   -1.32044e-07   -5.97723e-04
3.03656e+02   -2.07385e-06   -1.31512e-07   -5.49301e-04
3.03664e+02   -2.07385e-06   -1.50781e-07   -4.99571e-04
3.03672e+02   -2.07385e-06   -1.10752e-07   -4.46566e-04
3.03680e+02   -2.07386e-06   -1.35252e-07   -3.94566e-04
3.03688e+02   -2.07386e-06   -1.20827e-07   -3.39335e-04
3.03696e+02   -2.07386e-06   -1.27360e-07   -2.85493e-04
3.03704e+02   -2.07387e-06   -1.37939e-07   -2.28642e-04
3.03712e+02   -2.07387e-06   -1.46725e-07   -1.73586e-04
3.03720e+02   -2.07388e-06   -1.28945e-07   -1.15713e-04
3.03728e+02   -2.07389e-06   -1.26935e-07   -5.98803e-05
3.03736e+02   -2.07390e-06   -1.52725e-07   -1.54681e-06
3.03744e+02   -2.07391e-06   -1.30291e-07   5.44722e-05
3.03752e+02   -2.07392e-06   -1.49708e-07   1.10248e-04
3.03760e+02   -2.07393e-06   -1.39995e-07   1.68193e-04
3.03768e+02   -2.07393e-06   -1.47172e-07   2.23317e-04
3.03776e+02   -2.07394e-06   -1.16230e-07   2.80203e-04
3.03784e+02   -2.07394e-06   -1.39691e-07   3.34124e-04
3.03792e+02   -2.07394e-06   -1.28633e-07   3.89318e-04
3.03800e+02   -2.07393e-06   -1.47278e-07   4.41355e-04
3.03808e+02   -2.07394e-06   -1.31943e-07   4.94502e-04
3.03816e+02   -2.07394e-06   -1.41584e-07   5.44309e-04
3.03824e+02   -2.07394e-06   -1.29762e-07   5.94746e-04
3.03832e+02   -2.07394e-06   -1.45266e-07   6.41649e-04
3.03840e+02   -2.07394e-06   -1.29277e-07   6.87068e-04
3.03848e+02   -2.07395e-06   -1.22833e-07   7.32471e-04
3.03856e+02   -2.07395e-06   -1.53415e-07   7.74322e-04
3.03864e+02   -2.07396e-06   -1.41082e-07   8.15892e-04
3.03872e+02   -2.07396e-06   -1.60435e-07   8.53817e-04
3.03880e+02   -2.07396e-06   -1.21713e-07   8.91086e-04
3.03888e+02   -2.07395e-06   -1.29457e-07   9.24558e-04
3.03896e+02   -2.07395e-06   -1.15087e-07   9.57126e-04
3.03904e+02   -2.07394e-06   -1.31019e-07   9.85991e-04
3.03912e+02   -2.07394e-06   -1.26885e-07   1.01351e-03
3.03920e+02   -2.07393e-06   -1.33743e-07   1.03744e-03
3.03928e+02   -2.07393e-06   -1.33476e-07   1.05881e-03
3.03936e+02   -2.07393e-06   -1.37152e-07   1.07839e-03
3.03944e+02   -2.07392e-06   -1.11552e-07   1.09449e-03
3.03952e+02   -2.07392e-06   -1.26469e-07   1.10845e-03
3.03960e+02   -2.07392e-06   -1.35956e-07   1.11908e-03
3.03968e+02   -2.07391e-06   -1.48637e-07   1.12724e-03
3.03976e+02   -2.07390e-06   -1.51404e-07   1.13233e-03
3.03984e+02   -2.07389e-06   -1.36249e-07   1.13468e-03
3.03992e+02   -2.07388e-06   -1.39019e-07   1.13415e-03
3.04000e+02   -2.07387e-06   -1.60864e-07   1.13058e-03
3.04008e+02   -2.07386e-06   -1.41135e-07   1.12433e-03
3.04016e+02   -2.07385e-06   -1.52441e-07   1.11538e-03
3.04024e+02   -2.07384e-06   -1.22597e-07   1.10323e-03
3.04032e+02   -2.07383e-06   -1.29522e-07   1.08884e-03
3.04040e+02   -2.07382e-06   -1.38800e-07   1.07091e-03
3.04048e+02   -2.07382e-06   -1.16806e-07   1.05106e-03
3.04056e+02   -2.07381e-06   -1.28822e-07   1.02768e-03
3.04064e+02   -2.07380e-06   -1.47231e-07   1.00276e-03
3.04072e+02   -2.07379e-06   -1.49796e-07   9.74175e-04
3.04080e+02   -2.07378e-06   -1.49183e-07   9.44199e-04
3.04088e+02   -2.07377e-06   -1.58041e-07   9.10545e-04
3.04096e+02   -2.07376e-06   -1.21922e-07   8.76002e-04
3.04104e+02   -2.07375e-06   -1.34640e-07   8.39444e-04
3.04112e+02   -2.07374e-06   -1.28606e-07   7.99093e-04
3.04120e+02   -2.07374e-06   -1.33915e-07   7.58284e-04
3.04128e+02   -2.07374e-06   -1.24365e-07   7.13836e-04
3.04136e+02   -2.07374e-06   -1.29866e-07   6.69451e-04
3.04144e+02   -2.07374e-06   -1.36983e-07   6.21598e-04
3.04152e+02   -2.07375e-06   -1.19118e-07   5.73981e-04
3.04160e+02   -2.07375e-06   -1.43958e-07   5.22863e-04
3.04168e+02   -2.07375e-06   -1.27410e-07   4.72516e-04
3.04176e+02   -2.07376e-06   -1.60329e-07   4.18952e-04
3.04184e+02   -2.07376e-06   -1.45525e-07   3.66503e-04
3.04192e+02   -2.07375e-06   -1.36165e-07   3.13039e-04
3.04200e+02   -2.07376e-06   -1.17676e-07   2.56550e-04
3.04208e+02   -2.07376e-06   -1.29859e-07   2.01702e-04
3.04216e+02   -2.07377e-06   -1.34083e-07   1.44144e-04
3.04224e+02   -2.07378e-06   -1.40787e-07   8.85246e-05
3.04232e+02   -2.07379e-06   -1.30691e-07   3.02486e-05
3.04240e+02   -2.07380e-06   -1.34346e-07   -2.57569e-05
3.04248e+02   -2.07382e-06   -1.55698e-07   -8.39932e-05
3.04256e+02   -2.07383e-06   -1.06615e-07   -1.39621e-04
3.04264e+02   -2.07384e-06   -1.19611e-07   -1.97276e-04
3.04272e+02   -2.07385e-06   -1.45224e-07   -2.52199e-04
3.04280e+02   -2.07385e-06   -1.51418e-07   -3.06479e-04
3.04288e+02   -2.07386e-06   -1.18205e-07   -3.62151e-04
3.04296e+02   -2.07386e-06   -1.44852e-07   -4.14683e-04
3.04304e+02   -2.07387e-06   -1.31419e-07   -4.68433e-04
3.04312e+02   -2.07387e-06   -1.33781e-07   -5.18900e-04
3.04320e+02   -2.07388e-06   -1.56176e-07   -5.70090e-04
3.04328e+02   -2.07389e-06   -1.40885e-07   -6.17746e-04
3.04336e+02   -2.07391e-06   -1.27035e-07   -6.65800e-04
3.04344e+02   -2.07392e-06   -1.27824e-07   -7.10331e-04
3.04352e+02   -2.07393e-06   -1.27260e-07   -7.54895e-04
3.04360e+02   -2.07394e-06   -1.39836e-07   -7.95777e-04
3.04368e+02   -2.07394e-06   -1.37747e-07   -8.36235e-04
3.04376e+02   -2.07395e-06   -1.27358e-07   -8.73037e-04
3.04384e+02   -2.07395e-06   -1.36652e-07   -9.07753e-04
3.04392e+02   -2.07395e-06   -1.26982e-07   -9.41563e-04
3.04400e+02   -2.07395e-06   -1.52251e-07   -9.71643e-04
3.04408e+02   -2.07395e-06   -1.30328e-07   -1.00043e-03
3.04416e+02   -2.07395e-06   -1.46639e-07   -1.02563e-03
3.04424e+02   -2.07396e-06   -1.44342e-07   -1.04925e-03
3.04432e+02   -2.07397e-06   -1.24172e-07   -1.06931e-03
3.04440e+02   -2.07398e-06   -1.34716e-07   -1.08739e-03
3.04448e+02   -2.07399e-06   -1.15767e-07   -1.10205e-03
3.04456e+02   -2.07400e-06   -1.45146e-07   -1.11453e-03
3.04464e+02   -2.07400e-06   -1.34510e-07   -1.12375e-03
3.04472e+02   -2.07400e-06   -1.20275e-07   -1.13022e-03
3.04480e+02   -2.07400e-06   -1.37491e-07   -1.13398e-03
3.04488e+02   -2.07400e-06   -1.49154e-07   -1.13483e-03
3.04496e+02   -2.07399e-06   -1.32465e-07   -1.13280e-03
3.04504e+02   -2.07398e-06   -1.26855e-07   -1.12805e-03
3.04512e+02   -2.07397e-06   -1.36401e-07   -1.12015e-03
3.04520e+02   -2.07397e-06   -1.52174e-07   -1.10975e-03
3.04528e+02   -2.07396e-06   -1.42449e-07   -1.09611e-03
3.04536e+02   -2.07396e-06   -1.20275e-07   -1.08029e-03
3.04544e+02   -2.07396e-06   -1.40155e-07   -1.06100e-03
3.04552e+02   -2.07396e-06   -1.29009e-07   -1.03983e-03
3.04560e+02   -2.07397e-06   -1.43963e-07   -1.01612e-03
3.04568e+02   -2.07397e-06   -1.54552e-07   -9.88844e-04
3.04576e+02   -2.07397e-06   -1.31790e-07   -9.60189e-04
3.04584e+02   -2.07396e-06   -1.37059e-07   -9.27827e-04
3.04592e+02   -2.07395e-06   -1.39075e-07   -8.94449e-04
3.04600e+02   -2.07394e-06   -1.32762e-07   -8.57403e-04
3.04608e+02   -2.07393e-06   -1.14618e-07   -8.19722e-04
3.04616e+02   -2.07391e-06   -1.43518e-07   -7.78316e-04
3.04624e+02   -2.07391e-06   -1.35438e-07   -7.36608e-04
3.04632e+02   -2.07390e-06   -1.52364e-07   -6.91269e-04
3.04640e+02   -2.07390e-06   -1.33862e-07   -6.46067e-04
3.04648e+02   -2.07389e-06   -1.43526e-07   -5.99294e-04
3.04656e+02   -2.07390e-06   -1.66703e-07   -5.48968e-04
3.04664e+02   -2.07390e-06   -1.17016e-07   -4.99274e-04
3.04672e+02   -2.07391e-06   -1.51118e-07   -4.46258e-04
3.04680e+02   -2.07392e-06   -1.32040e-07   -3.94288e-04
3.04688e+02   -2.07392e-06   -1.26415e-07   -3.39122e-04
3.04696e+02   -2.07392e-06   -1.26713e-07   -2.85255e-04
3.04704e+02   -2.07392e-06   -1.42791e-07   -2.28406e-04
3.04712e+02   -2.07392e-06   -9.75513e-08   -1.73338e-04
3.04720e+02   -2.07392e-06   -1.28085e-07   -1.15547e-04
3.04728e+02   -2.07392e-06   -1.45055e-07   -5.97245e-05
3.04736e+02   -2.07392e-06   -1.75966e-07   -3.69251e-06
3.04744e+02   -2.07393e-06   -1.28436e-07   5.46454e-05
3.04752e+02   -2.07393e-06   -1.53512e-07   1.10432e-04
3.04760e+02   -2.07394e-06   -1.51107e-07   1.68256e-04
3.04768e+02   -2.07395e-06   -1.04178e-07   2.23423e-04
3.04776e+02   -2.07396e-06   -1.54130e-07   2.80384e-04
3.04784e+02   -2.07397e-06   -1.32224e-07   3.34292e-04
3.04792e+02   -2.07399e-06   -1.34517e-07   3.89546e-04
3.04800e+02   -2.07399e-06   -1.43924e-07   4.41598e-04
3.04808e+02   -2.07400e-06   -1.42171e-07   4.94744e-04
3.04816e+02   -2.07400e-06   -1.11280e-07   5.44629e-04
3.04824e+02   -2.07401e-06   -1.28288e-07   5.93069e-04
3.04832e+02   -2.07402e-06   -1.50602e-07   6.41953e-04
3.04840e+02   -2.07402e-06   -1.54840e-07   6.87273e-04
3.04848e+02   -2.07403e-06   -1.19275e-07   7.32810e-04
3.04856e+02   -2.07403e-06   -1.49353e-07   7.74726e-04
3.04864e+02   -2.07403e-06   -1.42983e-07   8.16285e-04
3.04872e+02   -2.07404e-06   -1.16842e-07   8.54148e-04
3.04880e+02   -2.07404e-06   -1.49576e-07   8.91372e-04
3.04888e+02   -2.07404e-06   -1.38702e-07   9.24956e-04
3.04896e+02   -2.07405e-06   -1.40481e-07   9.57528e-04
3.04904e+02   -2.07405e-06   -1.27783e-07   9.86368e-04
3.04912e+02   -2.07405e-06   -1.22917e-07   1.01280e-03
3.04920e+02   -2.07406e-06   -1.19327e-07   1.03776e-03
3.04928e+02   -2.07406e-06   -1.15392e-07   1.05918e-03
3.04936e+02   -2.07406e-06   -1.37776e-07   1.07872e-03
3.04944e+02   -2.07406e-06   -1.27838e-07   1.09477e-03
3.04952e+02   -2.07406e-06   -1.46925e-07   1.10864e-03
3.04960e+02   -2.07406e-06   -1.39971e-07   1.11925e-03
3.04968e+02   -2.07405e-06   -1.46933e-07   1.12742e-03
3.04976e+02   -2.07405e-06   -1.30208e-07   1.13243e-03
3.04984e+02   -2.07404e-06   -1.29829e-07   1.13472e-03
3.04992e+02   -2.07404e-06   -1.58247e-07   1.13410e-03
3.05000e+02   -2.07403e-06   -1.13291e-07   1.13075e-03
3.05008e+02   -2.07403e-06   -1.24325e-07   1.12433e-03
3.05016e+02   -2.07403e-06   -1.41963e-07   1.11536e-03
3.05024e+02   -2.07403e-06   -1.23241e-07   1.10314e-03
3.05032e+02   -2.07403e-06   -1.15517e-07   1.08867e-03
3.05040e+02   -2.07402e-06   -1.24675e-07   1.07079e-03
3.05048e+02   -2.07402e-06   -1.44797e-07   1.05095e-03
3.05056e+02   -2.07401e-06   -1.28521e-07   1.02757e-03
3.05064e+02   -2.07400e-06   -1.41667e-07   1.00259e-03
3.05072e+02   -2.07399e-06   -1.31705e-07   9.73968e-04
3.05080e+02   -2.07397e-06   -1.46018e-07   9.44052e-04
3.05088e+02   -2.07396e-06   -1.18789e-07   9.11831e-04
3.05096e+02   -2.07394e-06   -1.46418e-07   8.75932e-04
3.05104e+02   -2.07393e-06   -1.32554e-07   8.39316e-04
3.05112e+02   -2.07392e-06   -1.39081e-07   7.98973e-04
3.05120e+02   -2.07391e-06   -1.31760e-07   7.58232e-04
3.05128e+02   -2.07390e-06   -1.28961e-07   7.13836e-04
3.05136e+02   -2.07390e-06   -1.42248e-07   6.69477e-04
3.05144e+02   -2.07390e-06   -1.56164e-07   6.21572e-04
3.05152e+02   -2.07390e-06   -1.47826e-07   5.73977e-04
3.05160e+02   -2.07389e-06   -1.15164e-07   5.22882e-04
3.05168e+02   -2.07389e-06   -1.61297e-07   4.72550e-04
3.05176e+02   -2.07387e-06   -1.33409e-07   4.18955e-04
3.05184e+02   -2.07386e-06   -1.40285e-07   3.66482e-04
3.05192e+02   -2.07385e-06   -1.23013e-07   3.13026e-04
3.05200e+02   -2.07383e-06   -1.28998e-07   2.56519e-04
3.05208e+02   -2.07382e-06   -1.26633e-07   2.01676e-04
3.05216e+02   -2.07382e-06   -1.43895e-07   1.44101e-04
3.05224e+02   -2.07382e-06   -1.37728e-07   8.84551e-05
3.05232e+02   -2.07383e-06   -1.15008e-07   3.01425e-05
3.05240e+02   -2.07383e-06   -1.39443e-07   -2.58985e-05
3.05248e+02   -2.07385e-06   -1.22551e-07   -8.41480e-05
3.05256e+02   -2.07386e-06   -1.28612e-07   -1.39747e-04
3.05264e+02   -2.07386e-06   -1.47991e-07   -1.97413e-04
3.05272e+02   -2.07387e-06   -1.23277e-07   -2.52383e-04
3.05280e+02   -2.07387e-06   -1.10652e-07   -3.06692e-04
3.05288e+02   -2.07387e-06   -1.37314e-07   -3.62414e-04
3.05296e+02   -2.07387e-06   -1.49795e-07   -4.14900e-04
3.05304e+02   -2.07387e-06   -1.41011e-07   -4.68657e-04
3.05312e+02   -2.07387e-06   -1.41800e-07   -5.19144e-04
3.05320e+02   -2.07387e-06   -1.38680e-07   -5.70335e-04
3.05328e+02   -2.07388e-06   -1.22232e-07   -6.18028e-04
3.05336e+02   -2.07389e-06   -1.47479e-07   -6.66025e-04
3.05344e+02   -2.07391e-06   -1.38336e-07   -7.10593e-04
3.05352e+02   -2.07393e-06   -1.37222e-07   -7.55200e-04
3.05360e+02   -2.07394e-06   -1.28646e-07   -7.96099e-04
3.05368e+02   -2.07396e-06   -1.49940e-07   -8.35032e-04
3.05376e+02   -2.07397e-06   -1.14196e-07   -8.73365e-04
3.05384e+02   -2.07398e-06   -1.35998e-07   -9.08102e-04
3.05392e+02   -2.07398e-06   -1.36590e-07   -9.41950e-04
3.05400e+02   -2.07398e-06   -1.34830e-07   -9.72067e-04
3.05408e+02   -2.07398e-06   -1.45994e-07   -1.00090e-03
3.05416e+02   -2.07398e-06   -1.50761e-07   -1.02607e-03
3.05424e+02   -2.07398e-06   -1.38624e-07   -1.04970e-03
3.05432e+02   -2.07399e-06   -1.44094e-07   -1.06978e-03
3.05440e+02   -2.07400e-06   -1.35170e-07   -1.08791e-03
3.05448e+02   -2.07400e-06   -1.43474e-07   -1.10264e-03
3.05456e+02   -2.07402e-06   -1.34886e-07   -1.11463e-03
3.05464e+02   -2.07403e-06   -1.37874e-07   -1.12426e-03
3.05472e+02   -2.07404e-06   -1.54690e-07   -1.13072e-03
3.05480e+02   -2.07405e-06   -1.22131e-07   -1.13452e-03
3.05488e+02   -2.07405e-06   -1.37869e-07   -1.13537e-03
3.05496e+02   -2.07405e-06   -1.38801e-07   -1.13328e-03
3.05504e+02   -2.07405e-06   -1.33704e-07   -1.12846e-03
3.05512e+02   -2.07405e-06   -1.33598e-07   -1.12053e-03
3.05520e+02   -2.07404e-06   -1.32785e-07   -1.11017e-03
3.05528e+02   -2.07404e-06   -1.29724e-07   -1.09655e-03
3.05536e+02   -2.07404e-06   -1.34790e-07   -1.08062e-03
3.05544e+02   -2.07404e-06   -1.20303e-07   -1.06209e-03
3.05552e+02   -2.07404e-06   -1.47462e-07   -1.04007e-03
3.05560e+02   -2.07404e-06   -1.43383e-07   -1.01640e-03
3.05568e+02   -2.07405e-06   -1.25202e-07   -9.89130e-04
3.05576e+02   -2.07405e-06   -1.39674e-07   -9.60366e-04
3.05584e+02   -2.07405e-06   -1.17288e-07   -9.27952e-04
3.05592e+02   -2.07405e-06   -1.31383e-07   -8.94574e-04
3.05600e+02   -2.07405e-06   -1.19332e-07   -8.57576e-04
3.05608e+02   -2.07404e-06   -1.43527e-07   -8.19882e-04
3.05616e+02   -2.07403e-06   -1.31864e-07   -7.78356e-04
3.05624e+02   -2.07402e-06   -1.25450e-07   -7.36605e-04
3.05632e+02   -2.07401e-06   -1.49036e-07   -6.93121e-04
3.05640e+02   -2.07400e-06   -1.35655e-07   -6.46155e-04
3.05648e+02   -2.07399e-06   -1.24956e-07   -5.99320e-04
3.05656e+02   -2.07398e-06   -1.50737e-07   -5.48884e-04
3.05664e+02   -2.07397e-06   -1.31982e-07   -4.99174e-04
3.05672e+02   -2.07397e-06   -1.25537e-07   -4.46163e-04
3.05680e+02   -2.07396e-06   -1.66147e-07   -3.94296e-04
3.05688e+02   -2.07396e-06   -1.34704e-07   -3.39032e-04
3.05696e+02   -2.07396e-06   -1.48202e-07   -2.85081e-04
3.05704e+02   -2.07396e-06   -1.36591e-07   -2.28233e-04
3.05712e+02   -2.07395e-06   -1.43635e-07   -1.73152e-04
3.05720e+02   -2.07394e-06   -1.20106e-07   -1.17770e-04
3.05728e+02   -2.07394e-06   -1.59434e-07   -5.95284e-05
3.05736e+02   -2.07393e-06   -1.29770e-07   -3.43870e-06
3.05744e+02   -2.07392e-06   -1.13551e-07   5.49066e-05
3.05752e+02   -2.07392e-06   -1.37626e-07   1.10701e-04
3.05760e+02   -2.07391e-06   -1.43134e-07   1.68455e-04
3.05768e+02   -2.07391e-06   -1.43458e-07   2.23726e-04
3.05776e+02   -2.07391e-06   -1.59576e-07   2.80698e-04
3.05784e+02   -2.07391e-06   -1.41744e-07   3.34614e-04
3.05792e+02   -2.07392e-06   -1.31154e-07   3.89804e-04
3.05800e+02   -2.07392e-06   -1.33707e-07   4.41841e-04
3.05808e+02   -2.07393e-06   -1.23526e-07   4.92966e-04
3.05816e+02   -2.07394e-06   -1.37208e-07   5.44915e-04
3.05824e+02   -2.07394e-06   -1.52890e-07   5.93373e-04
3.05832e+02   -2.07395e-06   -1.51337e-07   6.42198e-04
3.05840e+02   -2.07396e-06   -1.11316e-07   6.87545e-04
3.05848e+02   -2.07396e-06   -1.11947e-07   7.33123e-04
3.05856e+02   -2.07396e-06   -1.46186e-07   7.75023e-04
3.05864e+02   -2.07397e-06   -1.29751e-07   8.16607e-04
3.05872e+02   -2.07397e-06   -1.45804e-07   8.54432e-04
3.05880e+02   -2.07398e-06   -1.56005e-07   8.91680e-04
3.05888e+02   -2.07398e-06   -1.52402e-07   9.25302e-04
3.05896e+02   -2.07399e-06   -1.32815e-07   9.56654e-04
3.05904e+02   -2.07399e-06   -1.27379e-07   9.86796e-04
3.05912e+02   -2.07400e-06   -1.40063e-07   1.01324e-03
3.05920e+02   -2.07401e-06   -1.58928e-07   1.03820e-03
3.05928e+02   -2.07401e-06   -1.25014e-07   1.05960e-03
3.05936e+02   -2.07402e-06   -1.35276e-07   1.07916e-03
3.05944e+02   -2.07402e-06   -1.31232e-07   1.09525e-03
3.05952e+02   -2.07403e-06   -1.35796e-07   1.10915e-03
3.05960e+02   -2.07403e-06   -1.33405e-07   1.11971e-03
3.05968e+02   -2.07403e-06   -1.31711e-07   1.12786e-03
3.05976e+02   -2.07403e-06   -1.39078e-07   1.13289e-03
3.05984e+02   -2.07403e-06   -1.53610e-07   1.13525e-03
3.05992e+02   -2.07402e-06   -1.60628e-07   1.13461e-03
3.06000e+02   -2.07402e-06   -1.15234e-07   1.13119e-03
3.06008e+02   -2.07402e-06   -1.33533e-07   1.12474e-03
3.06016e+02   -2.07402e-06   -1.36256e-07   1.11578e-03
3.06024e+02   -2.07402e-06   -1.41569e-07   1.10365e-03
3.06032e+02   -2.07402e-06   -1.26771e-07   1.08913e-03
3.06040e+02   -2.07401e-06   -1.33936e-07   1.07116e-03
3.06048e+02   -2.07401e-06   -1.49405e-07   1.05129e-03
3.06056e+02   -2.07401e-06   -1.23639e-07   1.02791e-03
3.06064e+02   -2.07400e-06   -1.34414e-07   1.00303e-03
3.06072e+02   -2.07400e-06   -1.36625e-07   9.74321e-04
3.06080e+02   -2.07400e-06   -1.17589e-07   9.44323e-04
3.06088e+02   -2.07399e-06   -1.69767e-07   9.12081e-04
3.06096e+02   -2.07398e-06   -1.35765e-07   8.76209e-04
3.06104e+02   -2.07397e-06   -1.32696e-07   8.39691e-04
3.06112e+02   -2.07397e-06   -1.36319e-07   7.99218e-04
3.06120e+02   -2.07396e-06   -1.54182e-07   7.58399e-04
3.06128e+02   -2.07395e-06   -1.37845e-07   7.13982e-04
3.06136e+02   -2.07395e-06   -1.05853e-07   6.69656e-04
3.06144e+02   -2.07394e-06   -1.38947e-07   6.21785e-04
3.06152e+02   -2.07393e-06   -1.33035e-07   5.74064e-04
3.06160e+02   -2.07392e-06   -1.38513e-07   5.22920e-04
